timestamp,temperature,humidity,pressure,wind_speed,wind_direction,solar_radiation
2025-09-22 18:00:00,21.1,62.0,1017.0,11.2,164.0,173.0
2025-09-22 19:00:00,19.7,72.0,1016.8,8.1,159.0,35.0
2025-09-22 20:00:00,19.3,78.0,1017.3,8.1,155.0,0.0
2025-09-22 21:00:00,18.8,83.0,1017.3,7.5,159.0,0.0
2025-09-22 22:00:00,18.5,85.0,1017.2,4.9,176.0,0.0
2025-09-22 23:00:00,18.3,86.0,1017.1,5.8,176.0,0.0
2025-09-23 00:00:00,18.1,86.0,1017.1,6.5,193.0,0.0
2025-09-23 01:00:00,18.1,86.0,1017.2,8.0,200.0,0.0
2025-09-23 02:00:00,17.8,86.0,1017.1,7.1,210.0,0.0
2025-09-23 03:00:00,17.4,87.0,1016.8,5.3,208.0,0.0
2025-09-23 04:00:00,17.1,88.0,1016.6,5.4,195.0,0.0
2025-09-23 05:00:00,16.9,91.0,1016.4,5.2,207.0,0.0
2025-09-23 06:00:00,16.5,94.0,1016.3,4.3,208.0,0.0
2025-09-23 07:00:00,16.9,94.0,1016.7,6.2,206.0,1.0
2025-09-23 08:00:00,18.2,90.0,1017.3,7.7,211.0,79.0
2025-09-23 09:00:00,20.3,81.0,1016.9,9.0,206.0,219.0
2025-09-23 10:00:00,22.3,72.0,1016.8,9.9,215.0,385.0
2025-09-23 11:00:00,25.4,59.0,1016.6,14.9,235.0,560.0
2025-09-23 12:00:00,28.0,49.0,1015.6,14.0,244.0,571.0
2025-09-23 13:00:00,28.8,48.0,1015.2,11.6,237.0,665.0
2025-09-23 14:00:00,28.7,49.0,1014.6,11.4,233.0,515.0
2025-09-23 15:00:00,29.3,46.0,1014.1,9.0,226.0,488.0
2025-09-23 16:00:00,29.4,45.0,1013.8,7.6,208.0,475.0
2025-09-23 17:00:00,29.1,46.0,1013.3,7.7,189.0,309.0
2025-09-23 18:00:00,27.7,53.0,1013.3,6.6,169.0,146.0
2025-09-23 19:00:00,25.9,72.0,1013.9,2.0,153.0,18.0
2025-09-23 20:00:00,25.5,66.0,1014.7,3.6,351.0,0.0
2025-09-23 21:00:00,21.7,90.0,1015.8,2.3,274.0,0.0
2025-09-23 22:00:00,20.8,93.0,1016.2,2.7,67.0,0.0
2025-09-23 23:00:00,20.8,94.0,1015.9,4.9,190.0,0.0
2025-09-24 00:00:00,20.6,95.0,1015.7,5.2,196.0,0.0
2025-09-24 01:00:00,20.5,94.0,1015.8,5.2,192.0,0.0
2025-09-24 02:00:00,20.0,95.0,1015.6,3.3,216.0,0.0
2025-09-24 03:00:00,19.3,96.0,1015.5,3.4,238.0,0.0
2025-09-24 04:00:00,19.2,97.0,1015.4,1.1,198.0,0.0
2025-09-24 05:00:00,18.8,98.0,1015.3,0.8,207.0,0.0
2025-09-24 06:00:00,18.3,99.0,1015.9,2.6,51.0,0.0
2025-09-24 07:00:00,18.4,99.0,1016.4,1.9,41.0,1.0
2025-09-24 08:00:00,19.8,97.0,1016.9,2.2,76.0,48.0
2025-09-24 09:00:00,22.0,91.0,1017.1,5.6,159.0,144.0
2025-09-24 10:00:00,23.5,83.0,1017.3,2.2,171.0,260.0
2025-09-24 11:00:00,24.2,79.0,1017.5,4.2,175.0,237.0
2025-09-24 12:00:00,25.1,75.0,1017.2,4.9,178.0,339.0
2025-09-24 13:00:00,25.9,72.0,1016.8,5.1,188.0,418.0
2025-09-24 14:00:00,26.5,68.0,1016.1,4.9,176.0,447.0
2025-09-24 15:00:00,26.4,67.0,1015.8,6.5,175.0,428.0
2025-09-24 16:00:00,25.7,70.0,1015.5,6.6,163.0,288.0
2025-09-24 17:00:00,23.2,80.0,1016.1,16.9,178.0,168.0
2025-09-24 18:00:00,21.2,90.0,1015.4,6.3,129.0,25.0
2025-09-24 19:00:00,21.4,91.0,1016.0,7.4,129.0,8.0
2025-09-24 20:00:00,20.8,94.0,1016.6,2.4,234.0,0.0
2025-09-24 21:00:00,21.1,95.0,1017.0,7.9,102.0,0.0
2025-09-24 22:00:00,20.8,96.0,1017.3,4.9,100.0,0.0
2025-09-24 23:00:00,20.3,98.0,1017.2,7.0,86.0,0.0
2025-09-25 00:00:00,20.3,98.0,1016.8,4.9,28.0,0.0
2025-09-25 01:00:00,20.2,98.0,1016.5,9.5,101.0,0.0
2025-09-25 02:00:00,20.0,98.0,1015.8,8.7,120.0,0.0
2025-09-25 03:00:00,19.7,97.0,1014.9,11.6,127.0,0.0
2025-09-25 04:00:00,19.9,96.0,1014.3,11.7,144.0,0.0
2025-09-25 05:00:00,19.9,97.0,1014.5,7.0,181.0,0.0
2025-09-25 06:00:00,20.2,96.0,1014.2,7.7,189.0,0.0
2025-09-25 07:00:00,20.5,95.0,1014.4,7.2,166.0,0.0
2025-09-25 08:00:00,20.5,96.0,1014.1,11.2,162.0,22.0
2025-09-25 09:00:00,21.4,94.0,1013.8,9.5,201.0,28.0
2025-09-25 10:00:00,21.6,94.0,1013.1,9.1,195.0,57.0
2025-09-25 11:00:00,23.4,86.0,1012.3,7.8,209.0,307.0
2025-09-25 12:00:00,23.2,88.0,1012.0,5.7,148.0,275.0
2025-09-25 13:00:00,22.7,93.0,1011.0,8.4,146.0,82.0
2025-09-25 14:00:00,24.8,86.0,1010.1,11.0,178.0,267.0
2025-09-25 15:00:00,23.3,89.0,1009.0,15.0,184.0,66.0
2025-09-25 16:00:00,23.7,84.0,1008.1,13.5,199.0,121.0
2025-09-25 17:00:00,23.5,87.0,1007.4,9.6,142.0,183.0
2025-09-25 18:00:00,23.8,89.0,1006.9,13.3,196.0,68.0
2025-09-25 19:00:00,23.4,89.0,1006.7,15.7,219.0,11.0
2025-09-25 20:00:00,23.1,90.0,1006.8,14.5,216.0,0.0
2025-09-25 21:00:00,22.5,92.0,1006.8,12.7,224.0,0.0
2025-09-25 22:00:00,22.0,94.0,1007.4,13.3,240.0,0.0
2025-09-25 23:00:00,21.8,94.0,1008.0,11.0,251.0,0.0
2025-09-26 00:00:00,21.4,93.0,1008.0,8.2,285.0,0.0
2025-09-26 01:00:00,20.6,91.0,1008.5,5.9,282.0,0.0
2025-09-26 02:00:00,19.6,93.0,1008.4,4.3,272.0,0.0
2025-09-26 03:00:00,19.4,93.0,1008.2,4.8,285.0,0.0
2025-09-26 04:00:00,19.4,93.0,1008.4,4.9,280.0,0.0
2025-09-26 05:00:00,19.1,93.0,1008.2,3.8,278.0,0.0
2025-09-26 06:00:00,18.6,94.0,1008.2,3.6,273.0,0.0
2025-09-26 07:00:00,18.5,94.0,1009.1,3.0,253.0,0.0
2025-09-26 08:00:00,19.1,92.0,1010.0,4.6,252.0,26.0
2025-09-26 09:00:00,21.4,81.0,1010.1,5.3,294.0,195.0
2025-09-26 10:00:00,22.7,73.0,1010.4,5.7,305.0,385.0
2025-09-26 11:00:00,24.0,70.0,1010.5,5.6,303.0,567.0
2025-09-26 12:00:00,25.1,64.0,1010.2,4.8,283.0,667.0
2025-09-26 13:00:00,26.0,57.0,1010.3,6.5,275.0,713.0
2025-09-26 14:00:00,26.3,56.0,1009.6,7.9,281.0,666.0
2025-09-26 15:00:00,26.4,54.0,1009.3,8.7,284.0,609.0
2025-09-26 16:00:00,26.3,55.0,1009.4,8.4,280.0,476.0
2025-09-26 17:00:00,25.8,57.0,1009.2,7.2,267.0,320.0
2025-09-26 18:00:00,24.8,64.0,1009.3,4.8,257.0,158.0
2025-09-26 19:00:00,23.1,73.0,1010.0,5.4,249.0,25.0
2025-09-26 20:00:00,22.2,78.0,1011.0,4.6,257.0,0.0
2025-09-26 21:00:00,21.7,78.0,1011.4,4.4,291.0,0.0
2025-09-26 22:00:00,21.2,80.0,1012.0,5.3,305.0,0.0
2025-09-26 23:00:00,20.6,81.0,1012.4,4.8,323.0,0.0
2025-09-27 00:00:00,20.0,80.0,1012.7,4.8,329.0,0.0
2025-09-27 01:00:00,19.7,78.0,1012.9,5.2,335.0,0.0
2025-09-27 02:00:00,18.9,81.0,1013.1,4.7,353.0,0.0
2025-09-27 03:00:00,18.2,85.0,1013.2,4.0,333.0,0.0
2025-09-27 04:00:00,18.0,86.0,1013.5,4.7,332.0,0.0
2025-09-27 05:00:00,17.6,88.0,1014.1,5.4,356.0,0.0
2025-09-27 06:00:00,17.1,89.0,1014.4,4.4,21.0,0.0
2025-09-27 07:00:00,16.8,90.0,1014.9,4.7,32.0,0.0
2025-09-27 08:00:00,17.9,88.0,1015.5,6.1,12.0,76.0
2025-09-27 09:00:00,19.2,81.0,1015.9,3.6,20.0,184.0
2025-09-27 10:00:00,20.8,75.0,1016.1,3.1,31.0,355.0
2025-09-27 11:00:00,22.8,67.0,1016.1,2.3,51.0,556.0
2025-09-27 12:00:00,23.7,62.0,1015.9,2.2,125.0,520.0
2025-09-27 13:00:00,24.2,59.0,1015.5,2.5,159.0,497.0
2025-09-27 14:00:00,24.1,60.0,1015.1,5.0,180.0,379.0
2025-09-27 15:00:00,23.7,61.0,1014.7,5.6,182.0,258.0
2025-09-27 16:00:00,23.6,60.0,1014.6,5.6,180.0,291.0
2025-09-27 17:00:00,22.8,64.0,1014.5,4.6,169.0,127.0
2025-09-27 18:00:00,22.0,71.0,1014.4,4.8,169.0,83.0
2025-09-27 19:00:00,20.8,80.0,1014.8,4.0,170.0,15.0
2025-09-27 20:00:00,20.3,84.0,1015.1,2.9,180.0,0.0
2025-09-27 21:00:00,20.8,84.0,1015.4,2.1,149.0,0.0
2025-09-27 22:00:00,20.8,84.0,1015.8,1.6,264.0,0.0
2025-09-27 23:00:00,20.5,84.0,1015.7,4.5,196.0,0.0
2025-09-28 00:00:00,20.2,82.0,1015.6,5.3,170.0,0.0
2025-09-28 01:00:00,19.7,82.0,1015.5,1.6,186.0,0.0
2025-09-28 02:00:00,19.2,85.0,1015.4,2.8,108.0,0.0
2025-09-28 03:00:00,19.1,88.0,1015.5,1.9,131.0,0.0
2025-09-28 04:00:00,18.9,89.0,1015.3,1.6,360.0,0.0
2025-09-28 05:00:00,18.3,93.0,1015.8,1.8,6.0,0.0
2025-09-28 06:00:00,18.0,94.0,1016.3,1.5,324.0,0.0
2025-09-28 07:00:00,17.6,96.0,1017.1,1.8,276.0,0.0
2025-09-28 08:00:00,19.0,92.0,1017.4,3.7,235.0,71.0
2025-09-28 09:00:00,20.5,87.0,1017.9,3.7,215.0,240.0
2025-09-28 10:00:00,21.7,79.0,1018.3,4.5,241.0,414.0
2025-09-28 11:00:00,23.1,71.0,1018.4,5.2,266.0,560.0
2025-09-28 12:00:00,24.3,67.0,1018.2,6.1,267.0,651.0
2025-09-28 13:00:00,25.4,64.0,1018.1,5.9,258.0,707.0
2025-09-28 14:00:00,26.3,62.0,1017.8,6.0,253.0,701.0
2025-09-28 15:00:00,27.1,58.0,1017.4,6.0,265.0,632.0
2025-09-28 16:00:00,27.7,52.0,1017.2,5.2,266.0,508.0
2025-09-28 17:00:00,27.8,50.0,1017.4,4.8,281.0,346.0
2025-09-28 18:00:00,26.9,60.0,1017.4,2.1,239.0,164.0
2025-09-28 19:00:00,24.1,69.0,1017.5,4.9,208.0,22.0
2025-09-28 20:00:00,23.3,73.0,1018.2,6.5,236.0,0.0
2025-09-28 21:00:00,,,,,,
2025-09-28 22:00:00,,,,,,
2025-09-28 23:00:00,,,,,,
2025-09-29 00:00:00,,,,,,
2025-09-29 01:00:00,,,,,,
2025-09-29 02:00:00,,,,,,
2025-09-29 03:00:00,,,,,,
2025-09-29 04:00:00,,,,,,
2025-09-29 05:00:00,,,,,,
2025-09-29 06:00:00,,,,,,
2025-09-29 07:00:00,,,,,,
2025-09-29 08:00:00,,,,,,
2025-09-29 09:00:00,,,,,,
2025-09-29 10:00:00,,,,,,
2025-09-29 11:00:00,,,,,,
2025-09-29 12:00:00,,,,,,
2025-09-29 13:00:00,,,,,,
2025-09-29 14:00:00,,,,,,
2025-09-29 15:00:00,,,,,,
2025-09-29 16:00:00,,,,,,
2025-09-29 17:00:00,,,,,,
2025-09-29 18:00:00,,,,,,
2025-09-29 19:00:00,,,,,,
2025-09-29 20:00:00,20.0,77.0,1022.1,3.8,197.0,
2025-09-29 21:00:00,19.3,83.0,1022.0,4.3,208.0,0.0
2025-09-29 22:00:00,18.8,86.0,1021.9,3.6,229.0,0.0
2025-09-29 23:00:00,18.5,87.0,1021.7,3.1,249.0,0.0
2025-09-30 00:00:00,18.2,88.0,1021.4,3.0,287.0,0.0
2025-09-30 01:00:00,18.0,88.0,1021.0,3.2,333.0,0.0
2025-09-30 02:00:00,17.7,88.0,1020.5,3.3,319.0,0.0
2025-09-30 03:00:00,17.5,86.0,1019.7,3.7,313.0,0.0
2025-09-30 04:00:00,17.2,86.0,1019.3,4.0,330.0,0.0
2025-09-30 05:00:00,17.0,87.0,1019.1,4.2,342.0,0.0
2025-09-30 06:00:00,16.9,86.0,1019.2,6.0,353.0,0.0
2025-09-30 07:00:00,16.9,81.0,1019.3,6.8,3.0,0.0
2025-09-30 08:00:00,17.4,76.0,1019.5,6.5,13.0,34.0
2025-09-30 09:00:00,18.5,72.0,1019.5,7.1,7.0,134.0
2025-09-30 10:00:00,20.1,63.0,1019.7,8.3,11.0,278.0
2025-09-30 11:00:00,21.5,56.0,1019.1,9.3,13.0,399.0
2025-09-30 12:00:00,22.8,53.0,1018.6,9.0,12.0,490.0
2025-09-30 13:00:00,24.3,48.0,1017.9,10.7,14.0,629.0
2025-09-30 14:00:00,25.0,46.0,1017.2,10.4,15.0,569.0
2025-09-30 15:00:00,25.2,46.0,1016.9,10.4,18.0,446.0
2025-09-30 16:00:00,25.2,47.0,1016.8,10.0,26.0,344.0
2025-09-30 17:00:00,24.5,51.0,1016.4,7.6,22.0,222.0
2025-09-30 18:00:00,23.1,59.0,1016.7,5.4,2.0,112.0
2025-09-30 19:00:00,21.5,65.0,1016.7,11.2,1.0,14.0
2025-09-30 20:00:00,20.5,67.0,1017.1,13.6,12.0,0.0
2025-09-30 21:00:00,19.5,58.0,1017.4,14.0,18.0,0.0
2025-09-30 22:00:00,18.5,51.0,1017.9,13.7,21.0,0.0
2025-09-30 23:00:00,17.4,53.0,1018.2,13.7,13.0,0.0
2025-10-01 00:00:00,16.8,60.0,1018.2,14.0,13.0,0.0
2025-10-01 01:00:00,16.4,61.0,1018.1,14.2,16.0,0.0
2025-10-01 02:00:00,15.3,61.0,1018.2,14.6,16.0,0.0
2025-10-01 03:00:00,14.1,64.0,1018.3,14.5,12.0,0.0
2025-10-01 04:00:00,13.1,67.0,1018.7,14.5,14.0,0.0
2025-10-01 05:00:00,12.6,68.0,1019.6,13.8,20.0,0.0
2025-10-01 06:00:00,12.2,68.0,1020.1,14.1,19.0,0.0
2025-10-01 07:00:00,11.8,69.0,1020.4,14.3,18.0,0.0
2025-10-01 08:00:00,12.2,69.0,1020.9,11.3,1.0,71.0
2025-10-01 09:00:00,13.1,63.0,1021.0,14.9,1.0,251.0
2025-10-01 10:00:00,14.4,56.0,1021.3,16.3,11.0,436.0
2025-10-01 11:00:00,15.7,52.0,1021.4,15.5,13.0,589.0
2025-10-01 12:00:00,17.0,47.0,1020.9,15.2,14.0,693.0
2025-10-01 13:00:00,17.9,45.0,1020.7,16.0,9.0,739.0
2025-10-01 14:00:00,18.6,45.0,1020.0,15.9,6.0,722.0
2025-10-01 15:00:00,18.8,45.0,1019.7,16.3,5.0,645.0
2025-10-01 16:00:00,18.7,45.0,1019.9,16.2,8.0,517.0
2025-10-01 17:00:00,18.0,48.0,1020.2,15.9,6.0,346.0
2025-10-01 18:00:00,17.0,51.0,1020.9,13.6,7.0,157.0
2025-10-01 19:00:00,15.8,55.0,1021.6,11.5,2.0,17.0
2025-10-01 20:00:00,14.9,54.0,1022.5,13.3,359.0,0.0
2025-10-01 21:00:00,14.0,55.0,1023.6,13.0,10.0,0.0
2025-10-01 22:00:00,13.3,59.0,1024.4,11.8,9.0,0.0
2025-10-01 23:00:00,12.7,64.0,1025.1,11.6,8.0,0.0
